Customer ID,total_revenue,total_orders,first_purchase,last_purchase,lifespan_days,AOV,Segment
15530,1813.72,5,2010-07-15 11:10:00,2011-11-18 12:25:00,491,362.744,Champions
15531,2007.44,2,2011-11-09 17:47:00,2011-12-01 18:43:00,22,1003.72,New customers
15532,3771.9,10,2010-06-08 14:52:00,2011-11-14 14:51:00,523,377.19,Champions
15533,807.57,3,2011-09-11 15:41:00,2011-11-20 15:35:00,69,269.19,Loyal
15534,162.25,1,2009-12-14 12:48:00,2009-12-14 12:48:00,1,162.25,Lost
15535,1087.82,6,2010-09-16 20:04:00,2011-06-19 16:02:00,275,181.3033333333333,Loyal
15536,259.09,1,2010-10-26 16:31:00,2010-10-26 16:31:00,1,259.09,Lost
15537,110.92,1,2011-06-29 13:10:00,2011-06-29 13:10:00,1,110.92,Potential loyalists
15538,3358.3999999999996,6,2010-02-14 12:38:00,2010-06-20 10:49:00,125,559.7333333333332,At risk
15539,538.46,1,2011-12-02 13:36:00,2011-12-02 13:36:00,1,538.46,New customers
15540,460.68,2,2010-11-29 11:10:00,2011-11-28 13:51:00,364,230.34,New customers
15541,85.13000000000001,1,2011-08-17 14:58:00,2011-08-17 14:58:00,1,85.13000000000001,Potential loyalists
15542,918.45,3,2009-12-02 11:53:00,2010-07-15 13:32:00,225,306.15000000000003,At risk
15543,242.84,2,2010-09-06 11:28:00,2011-02-24 15:26:00,171,121.42,Lost
15544,8162.43,20,2010-01-28 14:39:00,2011-11-30 16:43:00,671,408.1215,Champions
15545,428.05,2,2010-12-03 17:28:00,2011-10-16 13:24:00,316,214.025,New customers
15546,1079.1000000000001,2,2010-04-12 11:45:00,2010-04-12 11:51:00,1,539.5500000000001,Lost
15547,10154.39,26,2009-12-06 13:40:00,2011-12-02 12:52:00,725,390.55346153846153,Champions
15548,158.09,1,2010-04-23 12:20:00,2010-04-23 12:20:00,1,158.09,Lost
15549,2345.96,8,2010-01-11 13:16:00,2011-09-23 16:22:00,620,293.245,Loyal
15550,2076.45,11,2009-12-03 15:15:00,2011-08-25 15:18:00,630,188.7681818181818,Loyal
15551,1710.08,7,2010-06-07 15:05:00,2011-11-03 12:37:00,513,244.29714285714286,Champions
15552,252.52,2,2010-03-26 16:17:00,2011-05-06 14:47:00,405,126.26,Lost
15553,437.23,1,2011-10-10 14:02:00,2011-10-10 14:02:00,1,437.23,New customers
15554,217.2,1,2011-03-07 09:00:00,2011-03-07 09:00:00,1,217.2,Lost
15555,12112.35,36,2009-12-06 11:58:00,2011-11-27 16:19:00,721,336.45416666666665,Champions
15556,279.77,1,2011-11-15 16:08:00,2011-11-15 16:08:00,1,279.77,New customers
15557,473.65000000000003,1,2011-11-11 12:46:00,2011-11-11 12:46:00,1,473.65000000000003,New customers
15558,214.13,1,2010-03-10 15:25:00,2010-03-10 15:25:00,1,214.13,Lost
15559,1109.4,1,2010-05-20 14:06:00,2010-05-20 14:06:00,1,1109.4,Lost
15560,153.52,2,2010-11-07 10:14:00,2010-11-07 10:15:00,1,76.76,Lost
15561,1934.3899999999999,8,2010-02-14 12:22:00,2011-11-28 11:07:00,651,241.79874999999998,Champions
15562,673.3800000000001,3,2009-12-13 15:17:00,2010-12-23 09:55:00,374,224.46000000000004,At risk
15563,2867.0,7,2010-01-28 11:36:00,2011-11-17 14:50:00,658,409.57142857142856,Champions
15564,70.74000000000001,2,2010-02-01 15:58:00,2010-09-02 15:52:00,212,35.370000000000005,Lost
15565,173.16,2,2011-09-30 10:44:00,2011-10-20 14:33:00,20,86.58,New customers
15566,227.87,2,2009-12-15 14:53:00,2010-11-12 12:11:00,331,113.935,Lost
15567,186.01,1,2011-11-21 10:48:00,2011-11-21 10:48:00,1,186.01,New customers
15568,422.52,2,2011-09-27 14:37:00,2011-10-26 11:51:00,28,211.26,New customers
15569,3586.35,10,2010-02-28 10:55:00,2011-08-28 10:15:00,545,358.635,Loyal
15570,9311.04,25,2010-03-28 14:04:00,2011-12-02 14:47:00,614,372.44160000000005,Champions
15571,4051.63,14,2009-12-06 12:10:00,2011-11-28 10:02:00,721,289.40214285714285,Champions
15572,3873.69,9,2010-04-14 14:38:00,2011-11-14 12:14:00,578,430.41,Champions
15573,1207.18,5,2009-12-10 14:19:00,2011-11-08 11:38:00,697,241.436,Champions
15574,1518.7,6,2010-09-01 14:37:00,2011-06-15 12:01:00,286,253.11666666666667,Loyal
15575,30.1,1,2010-03-30 12:50:00,2010-03-30 12:50:00,1,30.1,Lost
15576,940.6700000000001,1,2011-11-02 12:03:00,2011-11-02 12:03:00,1,940.6700000000001,New customers
15577,397.98,5,2009-12-13 16:17:00,2011-07-11 17:03:00,575,79.596,Loyal
15578,127.1,1,2011-06-30 13:03:00,2011-06-30 13:03:00,1,127.1,Potential loyalists
15579,1302.5,5,2010-10-03 14:37:00,2011-10-02 12:45:00,363,260.5,Loyal
15580,1381.19,8,2010-02-07 11:21:00,2010-11-28 11:00:00,293,172.64875,At risk
15581,7794.59,38,2009-12-02 12:19:00,2011-08-11 09:38:00,616,205.12078947368423,Loyal
15582,682.9100000000001,3,2011-05-03 13:36:00,2011-11-15 09:55:00,195,227.63666666666668,Loyal
15583,107.86,1,2010-11-28 15:04:00,2010-11-28 15:04:00,1,107.86,Lost
15584,1277.5,6,2010-02-07 12:16:00,2011-11-16 10:55:00,646,212.91666666666666,Champions
15585,455.3,1,2011-06-16 08:38:00,2011-06-16 08:38:00,1,455.3,Potential loyalists
15586,1139.1,3,2010-01-08 10:02:00,2010-04-26 11:00:00,108,379.7,At risk
15587,1522.0800000000002,7,2010-08-05 08:44:00,2011-10-20 13:37:00,441,217.44000000000003,Champions
15588,579.6,1,2010-01-31 12:19:00,2010-01-31 12:19:00,1,579.6,Lost
15589,478.53000000000003,3,2011-02-02 10:46:00,2011-03-29 09:54:00,54,159.51000000000002,At risk
15590,1496.6,5,2010-04-12 10:09:00,2010-11-22 14:49:00,224,299.32,At risk
15591,217.9,3,2010-02-04 09:20:00,2010-05-06 09:23:00,91,72.63333333333334,At risk
15592,388.58,1,2011-10-24 08:59:00,2011-10-24 08:59:00,1,388.58,New customers
15593,199.8,1,2011-09-30 11:46:00,2011-09-30 11:46:00,1,199.8,Potential loyalists
15594,1771.78,5,2011-04-19 10:08:00,2011-11-24 08:53:00,218,354.356,Champions
15595,357.6,1,2010-08-09 12:27:00,2010-08-09 12:27:00,1,357.6,Lost
15596,3130.04,9,2010-07-28 11:46:00,2011-08-31 10:55:00,398,347.78222222222223,Loyal
15597,563.37,2,2010-05-13 13:10:00,2011-11-04 13:26:00,540,281.685,New customers
15598,548.02,2,2010-10-08 09:20:00,2011-10-17 16:04:00,374,274.01,New customers
15599,1250.06,3,2010-09-20 10:15:00,2011-11-13 11:44:00,419,416.68666666666667,Loyal
15600,1199.31,4,2010-04-25 11:50:00,2010-10-07 14:30:00,165,299.8275,At risk
15601,14960.12,30,2009-12-01 14:53:00,2011-11-28 15:15:00,727,498.6706666666667,Champions
15602,3230.51,16,2009-12-02 09:35:00,2011-12-01 14:14:00,729,201.906875,Champions
15603,88.48,2,2010-03-01 16:02:00,2011-09-22 10:04:00,569,44.24,Potential loyalists
15604,216.39,1,2011-10-18 14:47:00,2011-10-18 14:47:00,1,216.39,New customers
15605,1936.8,9,2010-01-14 14:03:00,2011-11-03 14:17:00,658,215.2,Champions
15606,5230.99,17,2010-03-02 14:48:00,2011-10-09 15:47:00,586,307.70529411764704,Champions
15607,1708.97,9,2010-01-08 12:16:00,2011-01-07 12:44:00,364,189.88555555555556,At risk
15608,1785.98,5,2010-10-20 10:10:00,2011-11-11 13:20:00,387,357.196,Champions
15609,298.48,1,2011-06-08 13:00:00,2011-06-08 13:00:00,1,298.48,Potential loyalists
15610,112.46000000000001,1,2011-10-19 10:36:00,2011-10-19 10:36:00,1,112.46000000000001,New customers
15611,2997.28,26,2010-01-25 14:50:00,2011-11-30 12:36:00,673,115.28,Champions
15612,195.15,2,2011-10-09 12:49:00,2011-11-03 14:52:00,25,97.575,New customers
15613,433.71999999999997,1,2010-04-08 12:51:00,2010-04-08 12:51:00,1,433.71999999999997,Lost
15614,3147.36,4,2010-03-23 11:13:00,2010-09-28 10:46:00,188,786.84,At risk
15615,21373.97,47,2009-12-02 15:28:00,2011-11-29 14:42:00,726,454.7653191489362,Champions
15616,317.11,1,2010-09-27 13:10:00,2010-09-27 13:10:00,1,317.11,Lost
15617,828.5500000000001,3,2010-07-20 13:16:00,2010-11-08 16:07:00,111,276.18333333333334,At risk
15618,776.851,4,2011-07-26 10:13:00,2011-11-07 08:34:00,103,194.21275,Loyal
15619,336.40000000000003,1,2011-11-29 08:14:00,2011-11-29 08:14:00,1,336.40000000000003,New customers
15620,1942.36,4,2010-10-26 11:32:00,2011-10-14 12:41:00,353,485.59,Loyal
15621,1044.96,2,2011-11-18 11:49:00,2011-11-28 15:16:00,10,522.48,New customers
15622,7852.61,17,2010-03-04 10:29:00,2011-10-27 16:44:00,602,461.9182352941176,Champions
15623,2437.05,8,2009-12-10 14:46:00,2011-07-21 17:26:00,588,304.63125,Loyal
15624,588.13,4,2011-03-28 13:32:00,2011-08-15 11:38:00,139,147.0325,Loyal
15625,3236.4,9,2010-06-15 15:23:00,2011-08-28 10:21:00,438,359.6,Loyal
15626,1067.52,3,2010-10-14 17:16:00,2011-09-26 10:03:00,346,355.84,Loyal
15627,566.9,2,2010-07-05 11:56:00,2010-09-08 14:14:00,65,283.45,Lost
15628,5449.31,16,2009-12-13 13:39:00,2011-11-15 09:15:00,701,340.581875,Champions
15629,2240.9,4,2010-06-25 11:39:00,2010-09-15 13:46:00,82,560.225,At risk
15630,1481.4,3,2010-03-05 14:30:00,2011-10-25 15:36:00,599,493.8,Loyal
15631,596.67,1,2010-03-07 14:52:00,2010-03-07 14:52:00,1,596.67,Lost
15632,3285.31,8,2011-03-10 08:29:00,2011-11-24 09:51:00,259,410.66375,Champions
15633,4352.46,13,2009-12-08 17:51:00,2010-07-18 13:54:00,221,334.8046153846154,At risk
15634,554.65,2,2010-11-21 15:30:00,2011-11-22 16:28:00,366,277.325,New customers
15635,100.35,1,2010-11-09 08:58:00,2010-11-09 08:58:00,1,100.35,Lost
15636,1444.58,4,2010-05-19 11:37:00,2011-09-11 11:17:00,479,361.145,Loyal
15637,797.59,5,2009-12-15 17:54:00,2011-10-18 08:28:00,671,159.518,Champions
15638,2265.2,6,2010-04-08 14:37:00,2010-11-26 11:52:00,231,377.5333333333333,At risk
15639,1065.08,3,2010-04-13 13:11:00,2011-07-28 14:30:00,471,355.02666666666664,Loyal
15640,22771.1,28,2009-12-14 16:36:00,2011-11-23 14:36:00,708,813.2535714285714,Champions
15641,5345.55,12,2009-12-06 15:31:00,2011-08-26 14:04:00,627,445.46250000000003,Loyal
15642,105.78000000000002,1,2009-12-10 11:51:00,2009-12-10 11:51:00,1,105.78000000000002,Lost
15643,664.0,3,2011-03-02 14:34:00,2011-06-01 07:38:00,90,221.33333333333334,Loyal
15644,813.0,4,2011-03-23 15:37:00,2011-06-26 14:54:00,94,203.25,Loyal
15645,1055.17,3,2010-10-10 12:51:00,2011-11-21 11:55:00,406,351.72333333333336,Loyal
15646,974.61,5,2010-10-25 13:06:00,2011-07-05 09:53:00,252,194.922,Loyal
15647,169.0,1,2010-10-20 15:09:00,2010-10-20 15:09:00,1,169.0,Lost
15648,657.35,2,2011-03-17 18:59:00,2011-05-19 15:53:00,62,328.675,Lost
15649,2170.35,4,2010-11-17 16:22:00,2011-01-07 13:34:00,50,542.5875,At risk
15650,553.88,2,2010-03-21 11:46:00,2010-07-06 10:41:00,106,276.94,Lost
15651,1259.06,5,2010-04-22 13:26:00,2011-11-03 08:41:00,559,251.81199999999998,Champions
15652,1420.34,5,2010-08-11 16:58:00,2011-09-09 14:22:00,393,284.068,Loyal
15653,877.4399999999999,2,2011-08-16 09:50:00,2011-09-08 10:49:00,23,438.71999999999997,Potential loyalists
15654,922.53,2,2011-11-13 15:15:00,2011-11-30 13:08:00,16,461.265,New customers
15655,560.67,1,2011-04-10 15:25:00,2011-04-10 15:25:00,1,560.67,Lost
15656,748.5,4,2011-02-28 15:32:00,2011-10-25 14:56:00,238,187.125,Loyal
15657,30.0,1,2011-11-17 12:19:00,2011-11-17 12:19:00,1,30.0,New customers
15658,2423.4700000000003,8,2009-12-03 11:19:00,2011-06-02 15:22:00,546,302.93375000000003,Loyal
15659,532.49,3,2010-02-24 13:32:00,2011-10-27 09:23:00,609,177.49666666666667,Loyal
15660,2812.99,15,2010-02-05 16:01:00,2011-11-14 16:58:00,647,187.53266666666664,Champions
15661,1215.95,8,2010-05-10 07:59:00,2011-01-26 13:56:00,261,151.99375,At risk
15662,283.73,2,2009-12-01 13:49:00,2010-02-16 16:47:00,77,141.865,Lost
15663,138.14,1,2011-08-25 15:50:00,2011-08-25 15:50:00,1,138.14,Potential loyalists
15664,1254.03,4,2010-02-28 12:50:00,2011-10-20 10:57:00,598,313.5075,Loyal
15665,4015.12,5,2010-03-14 15:07:00,2011-06-24 14:57:00,466,803.024,Loyal
15666,632.9399999999999,2,2010-08-01 15:41:00,2010-08-24 16:14:00,23,316.46999999999997,Lost
15667,301.32,1,2011-10-31 10:56:00,2011-10-31 10:56:00,1,301.32,New customers
15668,76.32000000000001,1,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32000000000001,Lost
15669,684.34,4,2011-03-21 09:13:00,2011-10-30 16:03:00,223,171.085,Loyal
15670,325.2,2,2010-06-01 15:34:00,2011-02-16 10:50:00,259,162.6,Lost
15671,2657.13,7,2011-03-14 09:37:00,2011-11-21 12:43:00,252,379.59000000000003,Champions
15672,45.300000000000004,1,2009-12-14 16:52:00,2009-12-14 16:52:00,1,45.300000000000004,Lost
15673,6414.79,9,2010-02-22 14:28:00,2011-09-12 16:12:00,567,712.7544444444444,Loyal
15674,6948.2300000000005,13,2009-12-08 17:08:00,2011-09-27 15:17:00,657,534.4792307692308,Loyal
15675,542.04,4,2010-10-31 14:14:00,2011-09-19 13:48:00,322,135.51,Loyal
15676,3435.76,3,2011-03-01 10:19:00,2011-11-21 12:40:00,265,1145.2533333333333,Loyal
15677,1305.63,3,2010-09-02 12:08:00,2011-10-21 15:36:00,414,435.21000000000004,Loyal
15678,1893.89,3,2010-07-05 12:49:00,2011-10-18 09:25:00,469,631.2966666666667,Loyal
15679,781.28,4,2011-06-10 08:24:00,2011-11-15 16:19:00,158,195.32,Loyal
15680,4507.58,10,2009-12-02 12:15:00,2011-11-30 13:46:00,728,450.758,Champions
15681,2989.7,14,2010-05-24 14:18:00,2011-11-14 16:30:00,539,213.54999999999998,Champions
15682,318.24,2,2010-01-21 14:37:00,2010-04-19 15:30:00,88,159.12,Lost
15683,524.54,2,2010-08-23 12:01:00,2011-08-14 12:56:00,356,262.27,Potential loyalists
15684,173.95,3,2009-12-04 16:13:00,2010-06-10 18:51:00,188,57.98333333333333,At risk
15685,55.980000000000004,1,2010-09-15 13:43:00,2010-09-15 13:43:00,1,55.980000000000004,Lost
15686,90.0,1,2010-10-15 13:50:00,2010-10-15 13:50:00,1,90.0,Lost
15687,2993.1,9,2011-01-13 15:13:00,2011-12-01 08:33:00,321,332.56666666666666,Champions
15688,190.57,1,2010-10-17 12:06:00,2010-10-17 12:06:00,1,190.57,Lost
15689,521.03,3,2010-04-01 09:53:00,2011-08-12 09:37:00,497,173.67666666666665,Loyal
15690,111.0,1,2011-08-31 11:40:00,2011-08-31 11:40:00,1,111.0,Potential loyalists
15691,571.3,4,2009-12-06 16:01:00,2011-04-01 15:13:00,480,142.825,At risk
15692,191.04,1,2011-11-11 14:12:00,2011-11-11 14:12:00,1,191.04,New customers
15693,37.5,1,2010-02-18 14:37:00,2010-02-18 14:37:00,1,37.5,Lost
15694,10404.01,23,2009-12-07 15:43:00,2011-12-01 18:16:00,724,452.34826086956525,Champions
15695,1131.04,4,2010-01-27 10:56:00,2011-03-18 08:32:00,414,282.76,At risk
15696,3906.57,13,2010-01-24 14:36:00,2011-11-06 14:02:00,650,300.5053846153846,Champions
15697,246.75,1,2010-01-19 09:10:00,2010-01-19 09:10:00,1,246.75,Lost
15698,46.2,1,2010-03-25 17:38:00,2010-03-25 17:38:00,1,46.2,Lost
15699,309.65,1,2011-11-22 08:26:00,2011-11-22 08:26:00,1,309.65,New customers
15700,696.68,2,2011-06-19 15:36:00,2011-06-20 16:53:00,1,348.34,Potential loyalists
15701,1223.2,3,2011-08-21 12:36:00,2011-10-02 14:00:00,42,407.73333333333335,Loyal
15702,140.39000000000001,2,2010-01-26 17:23:00,2010-08-20 14:50:00,205,70.19500000000001,Lost
15703,211.5,1,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,Lost
15704,3817.96,6,2010-05-05 14:51:00,2011-07-22 13:35:00,442,636.3266666666667,Loyal
15705,143.1,1,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,Lost
15706,1060.56,4,2011-08-15 14:32:00,2011-10-07 10:09:00,52,265.14,Loyal
15707,945.58,4,2011-09-14 14:19:00,2011-11-04 14:35:00,51,236.395,Champions
15708,4378.72,9,2010-10-10 11:33:00,2011-10-30 10:54:00,384,486.5244444444445,Champions
15709,327.85,2,2010-04-29 18:31:00,2011-03-01 10:38:00,305,163.925,Lost
15710,898.87,1,2010-10-18 17:05:00,2010-10-18 17:05:00,1,898.87,Lost
15711,420.25,2,2010-01-24 12:13:00,2010-06-01 12:14:00,128,210.125,Lost
15712,3472.4100000000003,12,2009-12-01 11:17:00,2011-11-30 14:09:00,729,289.3675,Champions
15713,1010.79,4,2009-12-16 09:41:00,2011-07-19 13:34:00,580,252.6975,Loyal
15714,784.8100000000001,5,2010-06-02 12:08:00,2011-11-28 11:26:00,543,156.96200000000002,Champions
15715,658.02,5,2010-03-30 12:17:00,2010-06-02 09:56:00,63,131.60399999999998,At risk
15716,3056.81,11,2009-12-07 12:42:00,2011-07-17 11:59:00,586,277.89181818181817,Loyal
15717,607.0,5,2010-04-26 10:41:00,2011-04-19 13:21:00,358,121.4,At risk
15718,293.79,1,2010-06-17 16:20:00,2010-06-17 16:20:00,1,293.79,Lost
15719,10223.06,31,2009-12-01 12:47:00,2011-11-07 12:29:00,705,329.77612903225804,Champions
15720,741.92,2,2010-06-07 15:40:00,2011-11-15 14:48:00,525,370.96,New customers
15721,507.08,1,2011-11-28 12:14:00,2011-11-28 12:14:00,1,507.08,New customers
15722,5258.1,11,2010-03-09 15:05:00,2011-11-04 11:43:00,604,478.00909090909096,Champions
15723,947.65,4,2010-05-14 12:55:00,2010-12-10 11:12:00,209,236.9125,At risk
15724,310.85,3,2010-11-04 10:22:00,2011-05-22 14:40:00,199,103.61666666666667,At risk
15725,415.25,1,2011-11-24 14:51:00,2011-11-24 14:51:00,1,415.25,New customers
15726,321.91,1,2010-11-14 16:12:00,2010-11-14 16:12:00,1,321.91,Lost
15727,9445.51,15,2010-01-24 12:12:00,2011-11-23 12:36:00,668,629.7006666666667,Champions
15728,544.6,2,2010-09-21 14:46:00,2010-11-25 10:39:00,64,272.3,Lost
15729,192.55,3,2010-11-01 13:44:00,2011-05-11 12:36:00,190,64.18333333333334,At risk
15730,1726.58,5,2010-10-04 14:15:00,2011-10-05 12:31:00,365,345.316,Loyal
15731,125.3,1,2010-06-04 10:10:00,2010-06-04 10:10:00,1,125.3,Lost
15732,1682.07,10,2010-02-04 10:10:00,2011-05-11 14:24:00,461,168.207,At risk
15733,162.3,1,2011-03-02 09:05:00,2011-03-02 09:05:00,1,162.3,Lost
15734,2263.3,4,2010-06-10 14:25:00,2011-08-17 10:50:00,432,565.825,Loyal
15735,327.68,1,2010-10-14 13:38:00,2010-10-14 13:38:00,1,327.68,Lost
15736,1815.72,2,2010-09-30 14:19:00,2010-09-30 14:20:00,1,907.86,Lost
15737,1205.1200000000001,8,2011-04-11 10:01:00,2011-11-25 11:21:00,228,150.64000000000001,Champions
15738,13372.970000000001,41,2009-12-10 15:52:00,2011-11-21 08:26:00,710,326.17,Champions
15739,449.12,1,2011-10-04 13:42:00,2011-10-04 13:42:00,1,449.12,Potential loyalists
15740,154.88,1,2011-10-21 14:29:00,2011-10-21 14:29:00,1,154.88,New customers
15741,208.62,2,2010-03-31 11:55:00,2010-09-07 16:21:00,160,104.31,Lost
15742,156.87,1,2010-03-30 15:25:00,2010-03-30 15:25:00,1,156.87,Lost
15743,784.46,4,2011-06-08 10:14:00,2011-11-23 17:19:00,168,196.115,Champions
15744,34.8,1,2011-09-23 09:52:00,2011-09-23 09:52:00,1,34.8,Potential loyalists
15745,1094.59,4,2011-04-17 13:04:00,2011-11-20 13:45:00,217,273.6475,Champions
15746,196.88,1,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,Potential loyalists
15747,2562.61,9,2010-01-18 11:21:00,2011-11-27 12:26:00,678,284.7344444444445,Champions
15748,614.7600000000001,3,2010-09-16 16:52:00,2011-10-30 12:51:00,408,204.92000000000004,Loyal
15749,44534.3,3,2011-01-11 12:55:00,2011-04-18 13:20:00,97,14844.766666666668,At risk
15750,6456.801,17,2009-12-01 17:19:00,2011-11-24 19:30:00,723,379.8118235294118,Champions
15751,1380.44,11,2009-12-06 13:08:00,2010-09-05 12:44:00,272,125.49454545454546,At risk
15752,4207.54,9,2010-09-08 11:56:00,2011-10-31 11:37:00,417,467.50444444444446,Champions
15753,79.2,1,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.2,Lost
15754,3037.61,9,2010-02-22 13:31:00,2011-10-19 14:40:00,604,337.51222222222225,Champions
15755,5993.12,17,2009-12-04 08:24:00,2011-11-29 14:57:00,725,352.53647058823526,Champions
15756,532.96,4,2011-04-04 14:00:00,2011-10-09 13:30:00,187,133.24,Champions
15757,2940.36,6,2010-06-10 13:47:00,2011-10-05 12:14:00,481,490.06,Loyal
15758,205.25,1,2011-11-15 10:48:00,2011-11-15 10:48:00,1,205.25,New customers
15759,830.9300000000001,7,2009-12-02 10:08:00,2011-05-05 15:13:00,519,118.70428571428572,At risk
15760,13916.34,2,2010-03-19 11:35:00,2010-03-19 11:45:00,1,6958.17,Lost
15761,143.05,1,2010-09-23 09:33:00,2010-09-23 09:33:00,1,143.05,Lost
15762,583.75,2,2011-09-23 15:17:00,2011-10-05 16:15:00,12,291.875,Potential loyalists
15763,1086.92,2,2011-09-23 12:10:00,2011-11-08 09:44:00,45,543.46,New customers
15764,4503.08,8,2010-08-18 13:58:00,2011-09-12 17:58:00,390,562.885,Loyal
15765,370.63,1,2010-02-11 10:25:00,2010-02-11 10:25:00,1,370.63,Lost
15766,831.06,3,2010-01-26 15:55:00,2011-10-06 17:03:00,618,277.02,Loyal
15768,15601.09,34,2009-12-03 12:10:00,2011-08-16 10:48:00,620,458.85558823529414,Loyal
15769,88704.32,46,2009-12-11 09:58:00,2011-12-02 13:52:00,721,1928.3547826086958,Champions
15770,321.45,1,2010-04-06 11:47:00,2010-04-06 11:47:00,1,321.45,Lost
15771,1006.54,3,2010-01-15 12:14:00,2010-04-14 13:56:00,89,335.5133333333333,At risk
15772,280.88,1,2010-10-17 13:33:00,2010-10-17 13:33:00,1,280.88,Lost
15773,774.52,2,2010-10-26 15:27:00,2011-12-04 12:48:00,403,387.26,New customers
15774,1329.94,6,2010-02-21 12:57:00,2011-10-02 12:04:00,587,221.65666666666667,Loyal
15775,150.5,2,2010-03-18 07:32:00,2011-04-08 12:56:00,386,75.25,Lost
15776,241.62,1,2011-07-29 13:46:00,2011-07-29 13:46:00,1,241.62,Potential loyalists
15777,1762.61,7,2010-05-20 10:37:00,2011-04-12 16:43:00,327,251.80142857142854,At risk
15778,307.95,1,2010-10-04 15:10:00,2010-10-04 15:10:00,1,307.95,Lost
15779,124.08000000000001,2,2010-06-25 15:55:00,2010-09-02 16:40:00,69,62.040000000000006,Lost
15780,475.28000000000003,3,2010-12-17 11:43:00,2011-06-09 12:01:00,174,158.42666666666668,Loyal
15781,345.46,3,2011-02-07 09:15:00,2011-11-14 14:57:00,280,115.15333333333332,Loyal
15782,4014.1,4,2010-10-05 15:43:00,2011-11-30 10:49:00,420,1003.525,Champions
15783,246.3,1,2011-11-29 09:50:00,2011-11-29 09:50:00,1,246.3,New customers
15784,848.3299999999999,2,2010-02-05 14:42:00,2010-08-29 10:38:00,204,424.16499999999996,Lost
15785,5969.93,16,2009-12-15 16:28:00,2011-11-07 11:33:00,691,373.120625,Champions
15786,8514.82,5,2010-06-21 10:13:00,2011-10-24 14:13:00,490,1702.964,Champions
15787,948.05,3,2011-10-09 13:11:00,2011-11-13 14:55:00,35,316.01666666666665,Loyal
15788,221.82999999999998,1,2010-07-19 12:48:00,2010-07-19 12:48:00,1,221.82999999999998,Lost
15789,1962.01,6,2010-03-26 11:21:00,2010-12-16 14:35:00,265,327.00166666666667,At risk
15790,220.85,1,2011-11-29 14:53:00,2011-11-29 14:53:00,1,220.85,New customers
15791,3608.34,5,2010-03-08 09:41:00,2011-10-27 10:14:00,598,721.668,Champions
15792,933.84,2,2010-03-31 09:42:00,2010-11-05 08:21:00,218,466.92,Lost
15793,2399.57,8,2009-12-01 12:54:00,2011-11-25 09:31:00,723,299.94625,Champions
15794,777.0,2,2009-12-02 15:10:00,2009-12-03 13:04:00,1,388.5,Lost
15795,1979.8700000000001,8,2010-01-18 11:31:00,2011-07-13 10:43:00,540,247.48375000000001,Loyal
15796,4728.18,16,2010-03-31 13:10:00,2011-11-22 13:41:00,601,295.51125,Champions
15797,2821.08,6,2010-01-27 13:12:00,2011-08-18 17:04:00,568,470.18,Loyal
15798,1535.37,3,2010-01-27 11:55:00,2010-08-04 09:13:00,188,511.78999999999996,At risk
15799,1424.29,4,2010-10-17 14:26:00,2011-09-25 12:46:00,342,356.0725,Loyal
15800,1242.58,7,2010-03-31 13:17:00,2011-08-24 14:23:00,511,177.51142857142855,Loyal
15801,1063.95,3,2011-08-22 09:53:00,2011-10-24 13:52:00,63,354.65000000000003,Loyal
15802,451.42,1,2011-07-20 11:38:00,2011-07-20 11:38:00,1,451.42,Potential loyalists
15803,1929.66,4,2010-02-01 16:29:00,2011-10-19 14:56:00,624,482.415,Champions
15804,3877.34,12,2011-05-25 10:12:00,2011-11-28 15:50:00,187,323.1116666666667,Champions
15805,10189.23,30,2009-12-10 12:57:00,2011-11-16 16:32:00,706,339.64099999999996,Champions
15806,784.58,3,2011-03-08 09:24:00,2011-10-24 14:35:00,230,261.5266666666667,Loyal
15807,1817.52,5,2010-02-11 15:32:00,2011-10-20 14:10:00,615,363.504,Champions
15808,18409.93,21,2009-12-01 16:30:00,2011-02-06 14:33:00,431,876.6633333333333,At risk
15809,1274.44,7,2010-06-22 14:23:00,2011-11-03 16:40:00,499,182.06285714285715,Champions
15810,2999.04,8,2010-02-04 18:18:00,2011-09-22 09:38:00,594,374.88,Loyal
15811,3890.52,7,2010-11-16 16:46:00,2011-11-17 15:31:00,365,555.7885714285715,Champions
15812,5201.47,12,2009-12-15 13:40:00,2011-08-24 14:19:00,617,433.4558333333334,Loyal
15813,1303.9099999999999,2,2011-04-14 09:09:00,2011-05-16 08:13:00,31,651.9549999999999,Lost
15814,2634.44,6,2010-04-15 14:31:00,2011-11-23 08:17:00,586,439.0733333333333,Champions
15815,2100.6,5,2011-03-25 08:43:00,2011-10-07 12:42:00,196,420.12,Champions
15816,144.14999999999998,2,2010-06-15 12:54:00,2010-06-15 13:36:00,1,72.07499999999999,Lost
15817,2766.4,3,2010-06-14 13:31:00,2010-10-15 11:07:00,122,922.1333333333333,At risk
15818,340.5,1,2010-04-30 12:58:00,2010-04-30 12:58:00,1,340.5,Lost
15819,3934.79,10,2010-03-18 11:08:00,2011-10-21 14:50:00,582,393.479,Champions
15820,206.98,1,2011-01-24 12:00:00,2011-01-24 12:00:00,1,206.98,Lost
